observation_date,GDP_19911204,GDP_19911220,GDP_19920129,GDP_19920228,GDP_19920326,GDP_19920428,GDP_19920529,GDP_19920625,GDP_19920730,GDP_19920827,GDP_19920924,GDP_19921027,GDP_19921125,GDP_19921222,GDP_19930128,GDP_19930226,GDP_19930326,GDP_19930429,GDP_19930528,GDP_19930623,GDP_19930729,GDP_19930831,GDP_19930929,GDP_19931028,GDP_19931201,GDP_19931222,GDP_19940128,GDP_19940301,GDP_19940331,GDP_19940428,GDP_19940527,GDP_19940629,GDP_19940729,GDP_19940826,GDP_19940929,GDP_19941028,GDP_19941130,GDP_19941222,GDP_19950127,GDP_19950301,GDP_19950331,GDP_19950428,GDP_19950531,GDP_19950630,GDP_19950728,GDP_19950830,GDP_19950929,GDP_19951027,GDP_19960119,GDP_19960223,GDP_19960402,GDP_19960502,GDP_19960530,GDP_19960628,GDP_19960801,GDP_19960829,GDP_19960927,GDP_19961030,GDP_19961127,GDP_19961220,GDP_19970131,GDP_19970228,GDP_19970328,GDP_19970430,GDP_19970507,GDP_19970530,GDP_19970627,GDP_19970731,GDP_19970828,GDP_19970926,GDP_19971031,GDP_19971126,GDP_19971223,GDP_19980130,GDP_19980227,GDP_19980326,GDP_19980430,GDP_19980528,GDP_19980625,GDP_19980731,GDP_19980827,GDP_19980924,GDP_19981030,GDP_19981124,GDP_19981223,GDP_19990129,GDP_19990226,GDP_19990331,GDP_19990430,GDP_19990527,GDP_19990625,GDP_19990729,GDP_19990826,GDP_19990930,GDP_19991028,GDP_19991029,GDP_19991124,GDP_19991222,GDP_20000128,GDP_20000225,GDP_20000330,GDP_20000427,GDP_20000525,GDP_20000629,GDP_20000728,GDP_20000825,GDP_20000928,GDP_20001027,GDP_20001129,GDP_20001221,GDP_20010131,GDP_20010228,GDP_20010329,GDP_20010427,GDP_20010525,GDP_20010629,GDP_20010727,GDP_20010829,GDP_20010928,GDP_20011031,GDP_20011130,GDP_20011221,GDP_20020130,GDP_20020228,GDP_20020328,GDP_20020426,GDP_20020524,GDP_20020627,GDP_20020731,GDP_20020829,GDP_20020927,GDP_20021031,GDP_20021126,GDP_20021220,GDP_20030130,GDP_20030228,GDP_20030327,GDP_20030425,GDP_20030529,GDP_20030626,GDP_20030731,GDP_20030828,GDP_20030926,GDP_20031030,GDP_20031125,GDP_20031210,GDP_20031223,GDP_20040130,GDP_20040227,GDP_20040325,GDP_20040429,GDP_20040527,GDP_20040625,GDP_20040730,GDP_20040827,GDP_20040929,GDP_20041029,GDP_20041130,GDP_20041222,GDP_20050128,GDP_20050225,GDP_20050330,GDP_20050428,GDP_20050526,GDP_20050729,GDP_20050831,GDP_20050929,GDP_20051028,GDP_20051130,GDP_20051221,GDP_20060127,GDP_20060228,GDP_20060330,GDP_20060428,GDP_20060525,GDP_20060629,GDP_20060728,GDP_20060830,GDP_20060928,GDP_20061027,GDP_20061129,GDP_20061221,GDP_20070131,GDP_20070228,GDP_20070329,GDP_20070427,GDP_20070531,GDP_20070628,GDP_20070727,GDP_20070830,GDP_20070927,GDP_20071031,GDP_20071129,GDP_20071220,GDP_20080130,GDP_20080228,GDP_20080327,GDP_20080430,GDP_20080529,GDP_20080626,GDP_20080731,GDP_20080828,GDP_20080926,GDP_20081030,GDP_20081125,GDP_20081223,GDP_20090130,GDP_20090227,GDP_20090429,GDP_20090529,GDP_20090625,GDP_20090731,GDP_20090827,GDP_20090930,GDP_20091029,GDP_20091124,GDP_20091222,GDP_20100129,GDP_20100226,GDP_20100326,GDP_20100430,GDP_20100625,GDP_20100730,GDP_20100827,GDP_20100930,GDP_20101029,GDP_20101123,GDP_20101222,GDP_20110128,GDP_20110225,GDP_20110325,GDP_20110428,GDP_20110526,GDP_20110624,GDP_20110729,GDP_20110826,GDP_20110929,GDP_20111027,GDP_20111122,GDP_20111222,GDP_20120127,GDP_20120229,GDP_20120329,GDP_20120427,GDP_20120531,GDP_20120628,GDP_20120727,GDP_20120829,GDP_20120927,GDP_20121026,GDP_20121129,GDP_20121220,GDP_20130130,GDP_20130228,GDP_20130328
1998-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8332.2,8344.9,8359.3,8384.2,8384.2,8384.2,8384.2,8384.2,8384.2,8384.2,8384.2,8384.2,8384.2,8384.2,8384.2,8384.2,8384.2,8384.2,8610.6,8610.6,8610.6,8610.6,8610.6,8610.6,8610.6,8610.6,8610.6,8610.6,8634.7,8634.7,8634.7,8634.7,8634.7,8634.7,8634.7,8634.7,8634.7,8634.7,8634.7,8634.7,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8627.8,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8586.7,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6,8600.6
1998-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8431.7,8435.2,8440.6,8440.6,8440.6,8440.6,8440.6,8440.6,8440.6,8440.6,8440.6,8440.6,8440.6,8440.6,8440.6,8683.7,8683.7,8683.7,8683.7,8683.7,8683.7,8683.7,8683.7,8683.7,8683.7,8722.0,8722.0,8722.0,8722.0,8722.0,8722.0,8722.0,8722.0,8722.0,8722.0,8722.0,8722.0,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8697.3,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8657.9,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6,8698.6
1998-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8526.5,8538.6,8537.9,8537.9,8537.9,8537.9,8537.9,8537.9,8537.9,8537.9,8537.9,8537.9,8797.9,8797.9,8797.9,8797.9,8797.9,8797.9,8797.9,8797.9,8797.9,8797.9,8829.1,8829.1,8829.1,8829.1,8829.1,8829.1,8829.1,8829.1,8829.1,8829.1,8829.1,8829.1,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8816.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8789.5,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2,8847.2
1998-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8672.8,8680.0,8681.2,8681.2,8681.2,8681.2,8681.2,8681.2,8681.2,8947.6,8947.6,8947.6,8947.6,8947.6,8947.6,8947.6,8947.6,8947.6,8947.6,8974.9,8974.9,8974.9,8974.9,8974.9,8974.9,8974.9,8974.9,8974.9,8974.9,8974.9,8974.9,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8984.5,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,8953.8,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5,9027.5
1999-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8807.9,8799.7,8808.7,8808.7,8808.7,8808.7,9072.7,9072.7,9072.7,9072.7,9072.7,9072.7,9072.7,9072.7,9072.7,9072.7,9104.5,9104.5,9104.5,9104.5,9104.5,9104.5,9104.5,9104.5,9104.5,9104.5,9104.5,9104.5,9093.1,9093.1,9093.1,9093.1,9093.1,9093.1,9093.1,9093.1,9093.1,9093.1,9093.1,9093.1,9092.7,9092.7,9092.7,9092.7,9092.7,9092.7,9092.7,9092.7,9092.7,9092.7,9092.7,9092.7,9092.7,9092.7,9092.7,9092.7,9092.7,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9066.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6,9148.6
1999-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8893.3,8881.9,8873.4,9146.2,9146.2,9146.2,9146.2,9146.2,9146.2,9146.2,9146.2,9146.2,9146.2,9191.5,9191.5,9191.5,9191.5,9191.5,9191.5,9191.5,9191.5,9191.5,9191.5,9191.5,9191.5,9161.4,9161.4,9161.4,9161.4,9161.4,9161.4,9161.4,9161.4,9161.4,9161.4,9161.4,9161.4,9171.7,9171.7,9171.7,9171.7,9171.7,9171.7,9171.7,9171.7,9171.7,9171.7,9171.7,9171.7,9171.7,9171.7,9171.7,9171.7,9171.7,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9174.1,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6,9252.6
1999-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9276.3,9276.3,9295.3,9297.8,9297.8,9297.8,9297.8,9297.8,9297.8,9297.8,9340.9,9340.9,9340.9,9340.9,9340.9,9340.9,9340.9,9340.9,9340.9,9340.9,9340.9,9340.9,9297.4,9297.4,9297.4,9297.4,9297.4,9297.4,9297.4,9297.4,9297.4,9297.4,9297.4,9297.4,9316.5,9316.5,9316.5,9316.5,9316.5,9316.5,9316.5,9316.5,9316.5,9316.5,9316.5,9316.5,9316.5,9316.5,9316.5,9316.5,9316.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9313.5,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1,9405.1
1999-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9477.1,9501.6,9507.9,9507.9,9507.9,9507.9,9559.7,9559.7,9559.7,9559.7,9559.7,9559.7,9559.7,9559.7,9559.7,9559.7,9559.7,9559.7,9522.5,9522.5,9522.5,9522.5,9522.5,9522.5,9522.5,9522.5,9522.5,9522.5,9522.5,9522.5,9516.4,9516.4,9516.4,9516.4,9516.4,9516.4,9516.4,9516.4,9516.4,9516.4,9516.4,9516.4,9516.4,9516.4,9516.4,9516.4,9516.4,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9519.5,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7,9607.7
2000-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9697.2,9697.6,9707.0,9752.7,9752.7,9752.7,9752.7,9752.7,9752.7,9752.7,9752.7,9752.7,9752.7,9752.7,9752.7,9668.7,9668.7,9668.7,9668.7,9668.7,9668.7,9668.7,9668.7,9668.7,9668.7,9668.7,9668.7,9649.5,9649.5,9649.5,9649.5,9649.5,9649.5,9649.5,9649.5,9649.5,9649.5,9649.5,9649.5,9649.5,9649.5,9649.5,9649.5,9649.5,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9629.4,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5,9709.5
2000-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9937.3,9942.9,9945.7,9945.7,9945.7,9945.7,9945.7,9945.7,9945.7,9945.7,9945.7,9945.7,9857.6,9857.6,9857.6,9857.6,9857.6,9857.6,9857.6,9857.6,9857.6,9857.6,9857.6,9857.6,9820.7,9820.7,9820.7,9820.7,9820.7,9820.7,9820.7,9820.7,9820.7,9820.7,9820.7,9820.7,9820.7,9820.7,9820.7,9820.7,9820.7,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9822.8,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1,9949.1
2000-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10063.3,10052.2,10039.4,10039.4,10039.4,10039.4,10039.4,10039.4,10039.4,9937.5,9937.5,9937.5,9937.5,9937.5,9937.5,9937.5,9937.5,9937.5,9937.5,9937.5,9937.5,9874.8,9874.8,9874.8,9874.8,9874.8,9874.8,9874.8,9874.8,9874.8,9874.8,9874.8,9874.8,9874.8,9874.8,9874.8,9874.8,9874.8,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,9862.1,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5,10017.5
2000-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10125.0,10112.8,10114.4,10114.4,10114.4,10114.4,10027.9,10027.9,10027.9,10027.9,10027.9,10027.9,10027.9,10027.9,10027.9,10027.9,10027.9,10027.9,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,9953.6,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8,10129.8
2001-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10243.6,10229.4,10226.8,10141.7,10141.7,10141.7,10141.7,10141.7,10141.7,10141.7,10141.7,10141.7,10141.7,10141.7,10141.7,10028.1,10028.1,10028.1,10028.1,10028.1,10028.1,10028.1,10028.1,10028.1,10028.1,10028.1,10028.1,10028.1,10028.1,10028.1,10028.1,10028.1,10024.8,10024.8,10024.8,10024.8,10024.8,10024.8,10024.8,10024.8,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10021.5,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1,10165.1
