observation_date,GDPCTPI_19960119,GDPCTPI_19960223,GDPCTPI_19960502,GDPCTPI_19960801,GDPCTPI_19961030,GDPCTPI_19961220,GDPCTPI_19970131,GDPCTPI_19970228,GDPCTPI_19970328,GDPCTPI_19970430,GDPCTPI_19970530,GDPCTPI_19970627,GDPCTPI_19970731,GDPCTPI_19970828,GDPCTPI_19970926,GDPCTPI_19971031,GDPCTPI_19971126,GDPCTPI_19971223,GDPCTPI_19980130,GDPCTPI_19980227,GDPCTPI_19980326,GDPCTPI_19980430,GDPCTPI_19980528,GDPCTPI_19980625,GDPCTPI_19980731,GDPCTPI_19980827,GDPCTPI_19980924,GDPCTPI_19981030,GDPCTPI_19981124,GDPCTPI_19981223,GDPCTPI_19990129,GDPCTPI_19990226,GDPCTPI_19990331,GDPCTPI_19990430,GDPCTPI_19990527,GDPCTPI_19990625,GDPCTPI_19990729,GDPCTPI_19990826,GDPCTPI_19990930,GDPCTPI_19991028,GDPCTPI_19991030,GDPCTPI_19991124,GDPCTPI_19991222,GDPCTPI_20000128,GDPCTPI_20000225,GDPCTPI_20000330,GDPCTPI_20000403,GDPCTPI_20000427,GDPCTPI_20000629,GDPCTPI_20000728,GDPCTPI_20000825,GDPCTPI_20000928,GDPCTPI_20001027,GDPCTPI_20001129,GDPCTPI_20001221,GDPCTPI_20010131,GDPCTPI_20010228,GDPCTPI_20010329,GDPCTPI_20010427,GDPCTPI_20010525,GDPCTPI_20010727,GDPCTPI_20010829,GDPCTPI_20010928,GDPCTPI_20011031,GDPCTPI_20011221,GDPCTPI_20020130,GDPCTPI_20020228,GDPCTPI_20020328,GDPCTPI_20020426,GDPCTPI_20020524,GDPCTPI_20020627,GDPCTPI_20020731,GDPCTPI_20020829,GDPCTPI_20020927,GDPCTPI_20021031,GDPCTPI_20021126,GDPCTPI_20021220,GDPCTPI_20030130,GDPCTPI_20030228,GDPCTPI_20030327,GDPCTPI_20030425,GDPCTPI_20030529,GDPCTPI_20030626,GDPCTPI_20030731,GDPCTPI_20030828,GDPCTPI_20030926,GDPCTPI_20031030,GDPCTPI_20031125,GDPCTPI_20031210,GDPCTPI_20031223,GDPCTPI_20040130,GDPCTPI_20040227,GDPCTPI_20040325,GDPCTPI_20040429,GDPCTPI_20040527,GDPCTPI_20040625,GDPCTPI_20040730,GDPCTPI_20040827,GDPCTPI_20041029,GDPCTPI_20041130,GDPCTPI_20041222,GDPCTPI_20050128,GDPCTPI_20050225,GDPCTPI_20050330,GDPCTPI_20050428,GDPCTPI_20050526,GDPCTPI_20050629,GDPCTPI_20050729,GDPCTPI_20050831,GDPCTPI_20050929,GDPCTPI_20051028,GDPCTPI_20051130,GDPCTPI_20051221,GDPCTPI_20060127,GDPCTPI_20060228,GDPCTPI_20060330,GDPCTPI_20060428,GDPCTPI_20060525,GDPCTPI_20060629,GDPCTPI_20060728,GDPCTPI_20060830,GDPCTPI_20060928,GDPCTPI_20061027,GDPCTPI_20061129,GDPCTPI_20061221,GDPCTPI_20070131,GDPCTPI_20070228,GDPCTPI_20070329,GDPCTPI_20070427,GDPCTPI_20070531,GDPCTPI_20070628,GDPCTPI_20070727,GDPCTPI_20070830,GDPCTPI_20070927,GDPCTPI_20071031,GDPCTPI_20071129,GDPCTPI_20071220,GDPCTPI_20080130,GDPCTPI_20080228,GDPCTPI_20080327,GDPCTPI_20080430,GDPCTPI_20080529,GDPCTPI_20080626,GDPCTPI_20080731,GDPCTPI_20080828,GDPCTPI_20080926,GDPCTPI_20081030,GDPCTPI_20081125,GDPCTPI_20081223,GDPCTPI_20090130,GDPCTPI_20090227,GDPCTPI_20090326,GDPCTPI_20090429,GDPCTPI_20090529,GDPCTPI_20090625,GDPCTPI_20090731,GDPCTPI_20090827,GDPCTPI_20090930,GDPCTPI_20091029,GDPCTPI_20091124,GDPCTPI_20091222,GDPCTPI_20100129,GDPCTPI_20100226,GDPCTPI_20100326,GDPCTPI_20100430,GDPCTPI_20100527,GDPCTPI_20100625,GDPCTPI_20100730,GDPCTPI_20100827,GDPCTPI_20100930,GDPCTPI_20101029,GDPCTPI_20101123,GDPCTPI_20101222,GDPCTPI_20110128,GDPCTPI_20110225,GDPCTPI_20110325,GDPCTPI_20110428,GDPCTPI_20110526,GDPCTPI_20110624,GDPCTPI_20110729,GDPCTPI_20110826,GDPCTPI_20110929,GDPCTPI_20111027,GDPCTPI_20111122,GDPCTPI_20111222,GDPCTPI_20120127,GDPCTPI_20120229,GDPCTPI_20120329,GDPCTPI_20120427,GDPCTPI_20120531,GDPCTPI_20120628,GDPCTPI_20120727,GDPCTPI_20120829,GDPCTPI_20120927,GDPCTPI_20121026,GDPCTPI_20121129,GDPCTPI_20121220,GDPCTPI_20130130,GDPCTPI_20130228,GDPCTPI_20130328,GDPCTPI_20130426,GDPCTPI_20130530,GDPCTPI_20130626,GDPCTPI_20130731,GDPCTPI_20130829,GDPCTPI_20130926,GDPCTPI_20131107,GDPCTPI_20131205,GDPCTPI_20131220,GDPCTPI_20140130,GDPCTPI_20140228,GDPCTPI_20140327,GDPCTPI_20140430,GDPCTPI_20140529,GDPCTPI_20140625
1974-04-01,37.9,37.9,37.9,37.851,37.851,37.851,37.851,37.851,37.851,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,37.786,,36.31,36.31,36.31,36.31,36.31,36.31,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,34.110,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.125,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,30.151,28.266,28.266,28.266,28.266,28.266,28.266,28.266,28.266,28.266,28.266,28.266,28.266
1974-07-01,39.0,39.0,39.0,39.002,39.002,39.002,39.002,39.002,39.002,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,38.934,,37.39,37.39,37.39,37.39,37.39,37.39,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,37.07,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,35.164,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.063,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,31.090,29.127,29.127,29.127,29.127,29.127,29.127,29.127,29.127,29.127,29.127,29.127,29.127
1974-10-01,40.2,40.2,40.2,40.212,40.212,40.212,40.212,40.212,40.212,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,40.143,,38.51,38.51,38.51,38.51,38.51,38.51,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,38.20,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,36.240,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.022,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,32.050,30.012,30.012,30.012,30.012,30.012,30.012,30.012,30.012,30.012,30.012,30.012,30.012
1975-01-01,41.1,41.1,41.1,41.110,41.110,41.110,41.110,41.110,41.110,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,41.040,,39.39,39.39,39.39,39.39,39.39,39.39,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,37.077,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.760,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,32.788,30.690,30.690,30.690,30.690,30.690,30.690,30.690,30.690,30.690,30.690,30.690,30.690
1975-04-01,41.7,41.7,41.7,41.739,41.739,41.739,41.739,41.739,41.739,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,41.669,,39.95,39.95,39.95,39.95,39.95,39.95,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,39.63,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,37.622,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.237,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,33.265,31.138,31.138,31.138,31.138,31.138,31.138,31.138,31.138,31.138,31.138,31.138,31.138
1975-07-01,42.5,42.5,42.5,42.514,42.514,42.514,42.514,42.514,42.514,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,42.442,,40.70,40.70,40.70,40.70,40.70,40.70,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,38.324,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.857,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,33.886,31.692,31.692,31.692,31.692,31.692,31.692,31.692,31.692,31.692,31.692,31.692,31.692
1975-10-01,43.3,43.3,43.3,43.278,43.278,43.278,43.278,43.278,43.278,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,43.208,,41.43,41.43,41.43,41.43,41.43,41.43,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,39.005,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.454,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,34.484,32.220,32.220,32.220,32.220,32.220,32.220,32.220,32.220,32.220,32.220,32.220,32.220
1976-01-01,43.8,43.8,43.8,43.751,43.751,43.751,43.751,43.751,43.751,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,43.677,,41.92,41.92,41.92,41.92,41.92,41.92,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,39.443,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.841,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,34.871,32.567,32.567,32.567,32.567,32.567,32.567,32.567,32.567,32.567,32.567,32.567,32.567
1976-04-01,44.2,44.2,44.2,44.239,44.239,44.239,44.239,44.239,44.239,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,44.167,,42.40,42.40,42.40,42.40,42.40,42.40,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,41.93,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,39.866,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.208,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,35.238,32.893,32.893,32.893,32.893,32.893,32.893,32.893,32.893,32.893,32.893,32.893,32.893
1976-07-01,44.9,44.9,44.9,44.855,44.855,44.855,44.855,44.855,44.855,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,44.782,,43.02,43.02,43.02,43.02,43.02,43.02,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,42.51,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,40.405,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.680,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,35.710,33.313,33.313,33.313,33.313,33.313,33.313,33.313,33.313,33.313,33.313,33.313,33.313
1976-10-01,45.6,45.6,45.6,45.622,45.622,45.622,45.622,45.622,45.622,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,45.562,,43.79,43.79,43.79,43.79,43.79,43.79,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,41.096,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.291,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,36.322,33.872,33.872,33.872,33.872,33.872,33.872,33.872,33.872,33.872,33.872,33.872,33.872
1977-01-01,46.4,46.4,46.4,46.362,46.362,46.362,46.362,46.362,46.362,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,46.311,,44.52,44.52,44.52,44.52,44.52,44.52,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,43.97,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,41.781,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.901,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,36.933,34.416,34.416,34.416,34.416,34.416,34.416,34.416,34.416,34.416,34.416,34.416,34.416
1977-04-01,47.1,47.1,47.1,47.129,47.129,47.129,47.129,47.129,47.129,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,47.084,,45.26,45.26,45.26,45.26,45.26,45.26,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,44.69,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,42.452,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.491,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,37.523,34.956,34.956,34.956,34.956,34.956,34.956,34.956,34.956,34.956,34.956,34.956,34.956
