observation_date,GDPCTPI_19960119,GDPCTPI_19960223,GDPCTPI_19960502,GDPCTPI_19960801,GDPCTPI_19961030,GDPCTPI_19961220,GDPCTPI_19970131,GDPCTPI_19970228,GDPCTPI_19970328,GDPCTPI_19970430,GDPCTPI_19970530,GDPCTPI_19970627,GDPCTPI_19970731,GDPCTPI_19970828,GDPCTPI_19970926,GDPCTPI_19971031,GDPCTPI_19971126,GDPCTPI_19971223,GDPCTPI_19980130,GDPCTPI_19980227,GDPCTPI_19980326,GDPCTPI_19980430,GDPCTPI_19980528,GDPCTPI_19980625,GDPCTPI_19980731,GDPCTPI_19980827,GDPCTPI_19980924,GDPCTPI_19981030,GDPCTPI_19981124,GDPCTPI_19981223,GDPCTPI_19990129,GDPCTPI_19990226,GDPCTPI_19990331,GDPCTPI_19990430,GDPCTPI_19990527,GDPCTPI_19990625,GDPCTPI_19990729,GDPCTPI_19990826,GDPCTPI_19990930,GDPCTPI_19991028,GDPCTPI_19991030,GDPCTPI_19991124,GDPCTPI_19991222,GDPCTPI_20000128,GDPCTPI_20000225,GDPCTPI_20000330,GDPCTPI_20000403,GDPCTPI_20000427,GDPCTPI_20000629,GDPCTPI_20000728,GDPCTPI_20000825,GDPCTPI_20000928,GDPCTPI_20001027,GDPCTPI_20001129,GDPCTPI_20001221,GDPCTPI_20010131,GDPCTPI_20010228,GDPCTPI_20010329,GDPCTPI_20010427,GDPCTPI_20010525,GDPCTPI_20010727,GDPCTPI_20010829,GDPCTPI_20010928,GDPCTPI_20011031,GDPCTPI_20011221,GDPCTPI_20020130,GDPCTPI_20020228,GDPCTPI_20020328,GDPCTPI_20020426,GDPCTPI_20020524,GDPCTPI_20020627,GDPCTPI_20020731,GDPCTPI_20020829,GDPCTPI_20020927,GDPCTPI_20021031,GDPCTPI_20021126,GDPCTPI_20021220,GDPCTPI_20030130,GDPCTPI_20030228,GDPCTPI_20030327,GDPCTPI_20030425,GDPCTPI_20030529,GDPCTPI_20030626,GDPCTPI_20030731,GDPCTPI_20030828,GDPCTPI_20030926,GDPCTPI_20031030,GDPCTPI_20031125,GDPCTPI_20031210,GDPCTPI_20031223,GDPCTPI_20040130,GDPCTPI_20040227,GDPCTPI_20040325,GDPCTPI_20040429,GDPCTPI_20040527,GDPCTPI_20040625,GDPCTPI_20040730,GDPCTPI_20040827,GDPCTPI_20041029,GDPCTPI_20041130,GDPCTPI_20041222,GDPCTPI_20050128,GDPCTPI_20050225,GDPCTPI_20050330,GDPCTPI_20050428,GDPCTPI_20050526,GDPCTPI_20050629,GDPCTPI_20050729,GDPCTPI_20050831,GDPCTPI_20050929,GDPCTPI_20051028,GDPCTPI_20051130,GDPCTPI_20051221,GDPCTPI_20060127,GDPCTPI_20060228,GDPCTPI_20060330,GDPCTPI_20060428,GDPCTPI_20060525,GDPCTPI_20060629,GDPCTPI_20060728,GDPCTPI_20060830,GDPCTPI_20060928,GDPCTPI_20061027,GDPCTPI_20061129,GDPCTPI_20061221,GDPCTPI_20070131,GDPCTPI_20070228,GDPCTPI_20070329,GDPCTPI_20070427,GDPCTPI_20070531,GDPCTPI_20070628,GDPCTPI_20070727,GDPCTPI_20070830,GDPCTPI_20070927,GDPCTPI_20071031,GDPCTPI_20071129,GDPCTPI_20071220,GDPCTPI_20080130,GDPCTPI_20080228,GDPCTPI_20080327,GDPCTPI_20080430,GDPCTPI_20080529,GDPCTPI_20080626,GDPCTPI_20080731,GDPCTPI_20080828,GDPCTPI_20080926,GDPCTPI_20081030,GDPCTPI_20081125,GDPCTPI_20081223,GDPCTPI_20090130,GDPCTPI_20090227,GDPCTPI_20090326,GDPCTPI_20090429,GDPCTPI_20090529,GDPCTPI_20090625,GDPCTPI_20090731,GDPCTPI_20090827,GDPCTPI_20090930,GDPCTPI_20091029,GDPCTPI_20091124,GDPCTPI_20091222,GDPCTPI_20100129,GDPCTPI_20100226,GDPCTPI_20100326,GDPCTPI_20100430,GDPCTPI_20100527,GDPCTPI_20100625,GDPCTPI_20100730,GDPCTPI_20100827,GDPCTPI_20100930,GDPCTPI_20101029,GDPCTPI_20101123,GDPCTPI_20101222,GDPCTPI_20110128,GDPCTPI_20110225,GDPCTPI_20110325,GDPCTPI_20110428,GDPCTPI_20110526,GDPCTPI_20110624,GDPCTPI_20110729,GDPCTPI_20110826,GDPCTPI_20110929,GDPCTPI_20111027,GDPCTPI_20111122,GDPCTPI_20111222,GDPCTPI_20120127,GDPCTPI_20120229,GDPCTPI_20120329,GDPCTPI_20120427,GDPCTPI_20120531,GDPCTPI_20120628,GDPCTPI_20120727,GDPCTPI_20120829,GDPCTPI_20120927,GDPCTPI_20121026,GDPCTPI_20121129,GDPCTPI_20121220,GDPCTPI_20130130,GDPCTPI_20130228,GDPCTPI_20130328,GDPCTPI_20130426,GDPCTPI_20130530,GDPCTPI_20130626,GDPCTPI_20130731,GDPCTPI_20130829,GDPCTPI_20130926,GDPCTPI_20131107,GDPCTPI_20131205,GDPCTPI_20131220,GDPCTPI_20140130,GDPCTPI_20140228,GDPCTPI_20140327,GDPCTPI_20140430,GDPCTPI_20140529,GDPCTPI_20140625
01.10.1991,98.3,98.3,98.3,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,98.304,,90.46,90.46,90.46,90.46,90.46,90.46,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.492,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,75.557,69.701,69.701,69.701,69.701,69.701,69.701,69.701,69.701,69.701,69.701,69.701,69.701
01.01.1992,99.1,99.1,99.1,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,99.137,,91.04,91.04,91.04,91.04,91.04,91.04,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,91.16,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,85.766,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.919,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,75.984,70.02,70.02,70.02,70.02,70.02,70.02,70.02,70.02,70.02,70.02,70.02,70.02
01.04.1992,99.8,99.8,99.8,99.813,99.813,99.813,99.813,99.813,99.813,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,99.814,,91.51,91.51,91.51,91.51,91.51,91.51,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,91.68,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,86.212,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.371,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,76.436,70.464,70.464,70.464,70.464,70.464,70.464,70.464,70.464,70.464,70.464,70.464,70.464
01.07.1992,100.2,100.2,100.2,100.174,100.174,100.174,100.174,100.174,100.174,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,100.173,,91.82,91.82,91.82,91.82,91.82,91.82,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,91.98,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,76.776,70.792,70.792,70.792,70.792,70.792,70.792,70.792,70.792,70.792,70.792,70.792,70.792
01.10.1992,100.9,100.9,100.9,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,100.876,,92.44,92.44,92.44,92.44,92.44,92.44,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,87.042,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.146,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,77.212,71.282,71.282,71.282,71.282,71.282,71.282,71.282,71.282,71.282,71.282,71.282,71.282
01.01.1993,101.8,101.8,101.8,101.832,101.832,101.832,101.832,101.832,101.832,101.832,101.832,101.832,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,101.847,,93.35,93.35,93.35,93.35,93.35,93.35,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,87.729,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,77.687,71.712,71.712,71.712,71.712,71.712,71.712,71.712,71.712,71.712,71.712,71.712,71.712
01.04.1993,102.4,102.4,102.4,102.386,102.386,102.386,102.386,102.386,102.386,102.386,102.386,102.386,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,102.375,,93.93,93.93,93.93,93.93,93.93,93.93,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,88.204,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.042,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,78.109,72.144,72.144,72.144,72.144,72.144,72.144,72.144,72.144,72.144,72.144,72.144,72.144
01.07.1993,102.8,102.8,102.8,102.833,102.833,102.833,102.833,102.833,102.833,102.833,102.833,102.833,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,,94.41,94.41,94.41,94.41,94.41,94.41,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,88.599,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.409,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,78.476,72.512,72.512,72.512,72.512,72.512,72.512,72.512,72.512,72.512,72.512,72.512,72.512
01.10.1993,103.4,103.4,103.4,103.415,103.415,103.415,103.415,103.415,103.415,103.415,103.415,103.415,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,103.519,,94.97,94.97,94.97,94.97,94.97,94.97,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,89.03,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.816,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,78.883,72.92,72.92,72.92,72.92,72.92,72.92,72.92,72.92,72.92,72.92,72.92,72.92
01.01.1994,104.1,104.1,104.1,104.149,104.149,104.149,104.149,104.149,104.149,104.149,104.149,104.149,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,104.156,95.42,95.42,95.42,95.42,95.42,95.42,95.42,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,79.318,73.299,73.299,73.299,73.299,73.299,73.299,73.299,73.299,73.299,73.299,73.299,73.299
01.04.1994,104.6,104.6,104.6,104.632,104.632,104.632,104.632,104.632,104.632,104.632,104.632,104.632,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,104.736,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.633,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,79.701,73.66,73.66,73.66,73.66,73.66,73.66,73.66,73.66,73.66,73.66,73.66,73.66
01.07.1994,105.2,105.2,105.2,105.248,105.248,105.248,105.248,105.248,105.248,105.248,105.248,105.248,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,96.41,96.41,96.41,96.41,96.41,96.41,96.41,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,96.29,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,90.525,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.08,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,80.149,74.029,74.029,74.029,74.029,74.029,74.029,74.029,74.029,74.029,74.029,74.029,74.029
01.10.1994,105.8,105.8,105.8,105.802,105.802,105.802,105.802,105.802,105.802,105.802,105.802,105.802,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,106.071,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,96.74,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,90.958,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.503,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,80.572,74.449,74.449,74.449,74.449,74.449,74.449,74.449,74.449,74.449,74.449,74.449,74.449
